"","x"
"1","Vombatus_ursinus"
"2","Dipodomys_ordii"
"3","Ictidomys_tridecemlineatus"
"4","Octodon_degus"
"5","Mus_caroli"
"6","Sarcophilus_harrisii"
"7","Pan_paniscus"
"8","Mus_musculus"
"9","Ailuropoda_melanoleuca"
"10","Vulpes_vulpes"
"11","Ovis_aries"
"12","Capra_hircus"
"13","Sus_scrofa"
"14","Jaculus_jaculus"
"15","Panthera_pardus"
"16","Mesocricetus_auratus"
"17","Meriones_unguiculatus"
"18","Myotis_lucifugus"
"19","Cercocebus_atys"
"20","Macaca_nemestrina"
"21","Microtus_ochrogaster"
"22","Felis_catus"
"23","Pan_troglodytes"
"24","Panthera_tigris_altaica"
"25","Otolemur_garnettii"
"26","Ursus_maritimus"
"27","Colobus_angolensis_palliatus"
"28","Chlorocebus_sabaeus"
"29","Saimiri_boliviensis_boliviensis"
"30","Bos_taurus"
"31","Cavia_porcellus"
"32","Monodelphis_domestica"
"33","Tursiops_truncatus"
"34","Neovison_vison"
"35","Equus_caballus"
"36","Macaca_mulatta"
"37","Peromyscus_maniculatus_bairdii"
"38","Dasypus_novemcinctus"
"39","Gorilla_gorilla"
"40","Cebus_capucinus_imitator"
"41","Pongo_abelii"
"42","Homo_sapiens"
"43","Bison_bison"
"44","Carlito_syrichta"
"45","Macaca_fascicularis"
"46","Papio_anubis"
"47","Chinchilla_lanigera"
"48","Callithrix_jacchus"
"49","Microcebus_murinus"
"50","Equus_asinus_asinus"
