"","x"
"1","Sus_scrofa"
"2","Chinchilla_lanigera"
"3","Tursiops_truncatus"
"4","Cercocebus_atys"
"5","Peromyscus_maniculatus_bairdii"
"6","Vulpes_vulpes"
"7","Neovison_vison"
"8","Oryctolagus_cuniculus"
"9","Ursus_americanus"
"10","Chlorocebus_sabaeus"
"11","Vombatus_ursinus"
"12","Castor_canadensis"
"13","Marmota"
"14","Bos_taurus"
"15","Microcebus_murinus"
"16","Octodon_degus"
"17","Capra_hircus"
"18","Jaculus_jaculus"
"19","Colobus_angolensis_palliatus"
"20","Mustela_putorius_furo"
"21","Gorilla_gorilla"
"22","Pteropus_vampyrus"
"23","Phascolarctos_cinereus"
"24","Equus_caballus"
"25","Mus_musculus"
"26","Loxodonta_africana"
"27","Myotis_lucifugus"
"28","Macaca_fascicularis"
"29","Panthera_pardus"
"30","Mesocricetus_auratus"
"31","Papio_anubis"
"32","Rattus_norvegicus"
"33","Dipodomys_ordii"
"34","Sarcophilus_harrisii"
"35","Callithrix_jacchus"
"36","Cebus_capucinus_imitator"
"37","Pan_paniscus"
"38","Cavia_porcellus"
"39","Pan_troglodytes"
"40","Panthera_tigris_altaica"
"41","Ictidomys_tridecemlineatus"
"42","Dasypus_novemcinctus"
"43","Macaca_nemestrina"
"44","Nomascus_leucogenys"
"45","Ovis_aries"
"46","Otolemur_garnettii"
"47","Microtus_ochrogaster"
"48","Ursus_maritimus"
"49","Carlito_syrichta"
"50","Pongo_abelii"
