"GOID","GO Term","Genes in the GO","Expected genes per GO","Standard Deviation of the samples","Z-score","One tail p-value","FDR","Numeric p-value","Numeric FDR"
"GO:0006412","translation","3","3.4122","1.81279336439049","-0.227383886159906","0.410062624566324","0.477549763278191","0.671","1"
"GO:1902600","proton transmembrane transport","0","1.5651","1.22430056815641","-1.27836255304265","0.100560810628419","0.301682431885257","1","1"
"GO:0009410","response to xenobiotic stimulus","2","2.1584","1.44399375060808","-0.109695765603761","0.456325329354715","0.477549763278191","0.6409","1"
"GO:0001701","in utero embryonic development","3","2.3723","1.51694522718595","0.413792132207985","0.339513173242115","0.471853407208187","0.4232","0.970493023255814"
"GO:0000244","spliceosomal tri-snRNP complex assembly","0","0.1501","0.387537105966448","-0.387317750194985","0.34926049316203","0.471853407208187","1","1"
"GO:0000353","formation of quadruple SL/U4/U5/U6 snRNP","0","0","0","NaN","NaN","NaN","1","1"
"GO:0006338","chromatin remodeling","5","3.9843","1.95443994370494","0.519688519092885","0.301640345100508","0.460129339983826","0.3675","0.913783783783784"
"GO:0000395","mRNA 5'-splice site recognition","0","0.0737","0.267348943416193","-0.275669688678247","0.391400889377388","0.477549763278191","1","1"
"GO:0002250","adaptive immune response","1","1.0485","1.00282018070613","-0.0483636058917849","0.48071323181851","0.484170295203405","0.6532","1"
"GO:0007186","G protein-coupled receptor signaling pathway","1","2.3861","1.52671538801035","-0.907896789988077","0.181966376873313","0.372802881403638","0.9114","1"
"GO:0006468","protein phosphorylation","11","5.3292","2.22304330865488","2.55091746432565","0.00537198829881932","0.0402899122411449","0.0164","0.125733333333333"
"GO:0043066","negative regulation of apoptotic process","5","4.2704","2.03457557976571","0.358600588376282","0.35994695328549","0.471853407208187","0.4226","0.970493023255814"
"GO:0045892","negative regulation of DNA-templated transcription","6","5.6839","2.31769669322717","0.136385404062453","0.445758305864945","0.477549763278191","0.5046","0.993408333333333"
"GO:0008284","positive regulation of cell population proliferation","3","3.5026","1.83992711083274","-0.273162994903926","0.392363962174291","0.477549763278191","0.6877","1"
"GO:0006915","apoptotic process","17","7.0273","2.55570105270297","3.90213870650193","4.76732455681133e-05","0.000536324012641274","3e-04","0.00394285714285714"
"GO:0030154","cell differentiation","7","6.4895","2.46874446225647","0.206785273974203","0.418088778629898","0.477549763278191","0.4697","0.9821"
"GO:0001525","angiogenesis","1","2.4382","1.55087758450763","-0.927345919733955","0.176873479855534","0.372802881403638","0.9126","1"
"GO:0006914","autophagy","3","2.42","1.54868971843439","0.3745101378902","0.354012407772868","0.471853407208187","0.4371","0.970493023255814"
"GO:0051607","defense response to virus","12","2.1268","1.4397670134106","6.85749840636492","3.50384031854031e-12","1.05115209556209e-10","0","0"
"GO:0045087","innate immune response","15","3.9214","1.92260023904293","5.76230033421558","4.14875879061963e-09","6.22313818592945e-08","0","0"
"GO:0034220","monoatomic ion transmembrane transport","0","1.596","1.23916808938714","-1.28796086154005","0.0988797938262691","0.301682431885257","1","1"
"GO:0045944","positive regulation of transcription by RNA polymerase II","8","9.9773","3.00540978217545","-0.657913610226138","0.255296822275782","0.425494703792971","0.7898","1"
"GO:0016567","protein ubiquitination","10","5.7688","2.36653895185798","1.78792746964003","0.0368938551886062","0.20752793543591","0.0664","0.436342857142857"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","1","2.7537","1.63061405618252","-1.07548441236036","0.141078953649111","0.372802881403638","0.9395","1"
"GO:0015031","protein transport","4","7.452","2.6356385676086","-1.30973952287096","0.0951419841752546","0.301682431885257","0.9481","1"
"GO:0030030","cell projection organization","2","2.1875","1.44435188414615","-0.129816010944482","0.448355997603429","0.477549763278191","0.6525","1"
"GO:0060271","cilium assembly","4","2.5149","1.54661475219887","0.960226195882709","0.168470692733145","0.372802881403638","0.2386","0.776289655172414"
"GO:0006897","endocytosis","1","2.1528","1.45046976743903","-0.794776992860322","0.213371618229714","0.403598793425043","0.8856","1"
"GO:0016192","vesicle-mediated transport","3","3.3906","1.81795548246199","-0.214856746365991","0.414939504340718","0.477549763278191","0.6671","1"
"GO:0007608","sensory perception of smell","0","0.178","0.422532665465451","-0.42126920484105","0.336779257361247","0.471853407208187","1","1"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","0","0","0","NaN","NaN","NaN","1","1"
"GO:0010628","positive regulation of gene expression","6","3.4864","1.83775753985055","1.36775387693657","0.0856945646756057","0.301682431885257","0.135","0.594933333333333"
"GO:0030335","positive regulation of cell migration","3","2.12","1.44159904993798","0.610433254681918","0.270787422437426","0.442953220171387","0.3594","0.913783783783784"
"GO:0042981","regulation of apoptotic process","8","2.2793","1.49496321075141","3.82664935087241","6.49496742727943e-05","0.000649496742727943","0.0026","0.0265777777777778"
"GO:0016055","Wnt signaling pathway","0","1.9926","1.40596689658449","-1.41724531697056","0.0782056083328445","0.301682431885257","1","1"
"GO:0055085","transmembrane transport","2","3.7736","1.89428135982673","-0.936291745045851","0.174561498613978","0.372802881403638","0.8959","1"
"GO:0007399","nervous system development","4","4.0794","2.00052389378007","-0.0396896034318142","0.484170295203405","0.484170295203405","0.588","1"
"GO:0045893","positive regulation of DNA-templated transcription","14","7.2278","2.62003694999936","2.58477270711837","0.0048721605484417","0.0398631317599775","0.0141","0.117927272727273"
"GO:0007165","signal transduction","12","10.2414","3.02556464881258","0.58124687591461","0.280537039441878","0.442953220171387","0.3248","0.897811764705882"
"GO:0006511","ubiquitin-dependent protein catabolic process","1","2.785","1.63445469322781","-1.0921073599629","0.137392957398314","0.372802881403638","0.945","1"
"GO:0006954","inflammatory response","5","2.8622","1.6509039064618","1.29492697402462","0.0976727111462724","0.301682431885257","0.1582","0.627133333333333"
"GO:0051301","cell division","23","4.6161","2.08824253037969","8.80352724003633","6.62909879612185e-19","5.96618891650966e-17","0","0"
"GO:0035556","intracellular signal transduction","6","4.0381","1.96347495868711","0.999197871773134","0.158849423322815","0.372802881403638","0.2113","0.776289655172414"
"GO:0030036","actin cytoskeleton organization","5","2.3781","1.54070690521487","1.70175131371554","0.0444009983494757","0.235064108908989","0.0916","0.5267"
"GO:0030182","neuron differentiation","0","1.4872","1.19146049779746","-1.2482159523956","0.105975991764827","0.307672234155949","1","1"
"GO:0051726","regulation of cell cycle","4","2.7138","1.61646245087398","0.795688139433481","0.213106661159448","0.403598793425043","0.2839","0.870626666666667"
"GO:0007166","cell surface receptor signaling pathway","2","1.7361","1.29970216302477","0.203046519046973","0.419549336251409","0.477549763278191","0.5183","0.993408333333333"
"GO:0032259","methylation","1","2.134","1.43848911191309","-0.788327134775361","0.21525268982669","0.403598793425043","0.8846","1"
"GO:0008150","biological_process","2","3.9095","1.93708156216971","-0.985761279902526","0.162125135229974","0.372802881403638","0.9057","1"
"GO:0006629","lipid metabolic process","2","4.0336","1.97217138859649","-1.03114770438244","0.151235779992288","0.372802881403638","0.9129","1"
